UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,ESTIM_POB,IDH_2019,%POBREZA,%POBREZAEXT,TASA_NOLEER,TASA_INDIGENA,TASA_NOAFILSALUD,TASA_MAS80,UNA_DOSIS,DOS_DOSIS,TRES_DOSIS
021005,ANCASH,HUARI,HUACACHI,1912,0.323101928621058,0.36309609,0.07935187,0.196408529741863,0.633557800224467,0.0578002244668911,0.0355648535564854,1273,1165,129
021006,ANCASH,HUARI,HUACCHIS,2115,0.290412328331904,0.34246844,0.0569533,0.165381920112123,0.613875262789068,0.0826909600560617,0.0316784869976359,1002,914,214
021007,ANCASH,HUARI,HUACHIS,3577,0.308724788356688,0.2847654,0.1073264,0.22074387662534,0.433928031448443,0.0520108859993952,0.038579815487839,2327,2219,627
021008,ANCASH,HUARI,HUANTAR,3104,0.379487489308903,0.33146911,0.08734647,0.203033838973162,0.282380396732789,0.059120964605212,0.0447809278350515,1690,1611,556
021009,ANCASH,HUARI,MASIN,1738,0.351384874224269,0.2847654,0.1126219,0.237325495958854,0.529757531227039,0.0668626010286554,0.0632911392405063,1096,1079,333
021010,ANCASH,HUARI,PAUCAS,1898,0.375586912405737,0.304447,0.06815552,0.14029468289558,0.460602178090967,0.0775144138372838,0.0368809272918862,1034,977,318
021011,ANCASH,HUARI,PONTO,3416,0.287872734604094,0.4041345,0.08925165,0.214231642694928,0.634367903103709,0.0526116578349735,0.0444964871194379,1524,1418,436
021012,ANCASH,HUARI,RAHUAPAMPA,816,0.468768370876035,0.304447,0.0234504,0.129078014184397,0.446808510638298,0.073758865248227,0.0465686274509804,889,845,233
021013,ANCASH,HUARI,RAPAYAN,1827,0.2753242990998,0.35258642,0.03709486,0.162162162162162,0.457325746799431,0.0874822190611664,0.0268199233716475,1080,1039,350
021014,ANCASH,HUARI,SAN MARCOS,15078,0.546601070553751,0.24785192,0.0546434,0.159279046556684,0.532495743556625,0.083661128397816,0.0344210107441305,17622,16899,7705
021015,ANCASH,HUARI,SAN PEDRO DE CHANA,2869,0.275820082364259,0.4053261,0.07387852,0.167719021310182,0.582478295185478,0.058405682715075,0.0275357267340537,2914,2254,579
021016,ANCASH,HUARI,UCO,1717,0.364502215703536,0.40094571,0.08202859,0.142966948501153,0.327440430438125,0.106072252113759,0.0495049504950495,1204,1147,374
021101,ANCASH,HUARMEY,HUARMEY,24810,0.594329796273136,0.13929274,0.0114598,0.0896205757056973,0.12648803599156,0.252060357526775,0.0218863361547763,22998,22003,8066
021102,ANCASH,HUARMEY,COCHAPETI,785,0.296396777362021,0.41711712,0.1958972,0.113513513513514,0.0418918918918919,0.178378378378378,0.0585987261146497,524,471,264
021103,ANCASH,HUARMEY,CULEBRAS,3733,0.522404864823569,0.13840706,0.06053902,0.102034226670972,0.0619954794962867,0.239586696803358,0.015537101526922,1919,1906,1002
021104,ANCASH,HUARMEY,HUAYAN,1084,0.436092659222631,0.19663807,0.1669299,0.0778164924506388,0.200929152148664,0.184668989547038,0.0535055350553506,749,738,162
021105,ANCASH,HUARMEY,MALVAS,949,0.413807620515055,0.25757746,0.09340407,0.0590604026845638,0.163758389261745,0.146308724832215,0.0590094836670179,636,601,156
021201,ANCASH,HUAYLAS,CARAZ,26744,0.49842722626264,0.24847898,0.07667243,0.156540119363395,0.415243700265252,0.191022877984085,0.0200792701166617,28124,27055,9461
021202,ANCASH,HUAYLAS,HUALLANCA,715,0.530765394213046,0.43176707,0.02977622,0.125,0.376041666666667,0.197916666666667,0.0629370629370629,367,328,196
021203,ANCASH,HUAYLAS,HUATA,1669,0.302874644047645,0.53980655,0.2127071,0.188244047619048,0.261904761904762,0.0543154761904762,0.0413421210305572,843,793,282
021204,ANCASH,HUAYLAS,HUAYLAS,1493,0.365551853674378,0.30338104,0.1109654,0.127633209417596,0.674721189591078,0.0960346964064436,0.0676490288010717,1194,1156,601
021205,ANCASH,HUAYLAS,MATO,2069,0.349277911295229,0.40957408,0.1746226,0.201189832341806,0.432666306111412,0.0475932936722553,0.0381826969550508,1244,1162,455
021206,ANCASH,HUAYLAS,PAMPAROMAS,9337,0.253127371385386,0.44672571,0.4112887,0.246540235776525,0.504613018964634,0.0457457713992824,0.0228124665310057,5651,5038,1120
021207,ANCASH,HUAYLAS,PUEBLO LIBRE,7332,0.308437818783605,0.49106572,0.2400041,0.255689844608382,0.414691571181918,0.0323340134986658,0.030278232405892,4050,3935,1095
021208,ANCASH,HUAYLAS,SANTA CRUZ,5267,0.242702594640572,0.52231081,0.2146937,0.240009458500828,0.347126980373611,0.0858358950106408,0.0212644769318398,2839,2601,638
021209,ANCASH,HUAYLAS,SANTO TORIBIO,1120,0.342047557546361,0.48920942,0.1523159,0.114691943127962,0.407582938388626,0.104265402843602,0.0705357142857143,891,860,501
021210,ANCASH,HUAYLAS,YURACMARCA,1814,0.298149319793109,0.54506004,0.1666361,0.210606060606061,0.263636363636364,0.0878787878787879,0.0308710033076075,1445,1404,763
021301,ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,3849,0.448251646440002,0.31635651,0.05213621,0.180886243386243,0.703703703703704,0.066468253968254,0.0275396206806963,3568,3451,1559
021302,ANCASH,MARISCAL LUZURIAGA,CASCA,4596,0.18855536078027,0.58036169,0.1886381,0.28680479825518,0.597600872410033,0.0234460196292257,0.0287206266318538,1372,1314,656
021303,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,1402,0.278003850203603,0.50877294,0.310888,0.270739064856712,0.643288084464555,0.0316742081447964,0.0342368045649073,932,906,259
021304,ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,2292,0.182492023239579,0.64538085,0.2198461,0.290356394129979,0.696540880503145,0.0319706498951782,0.0279232111692845,1347,1286,370
021305,ANCASH,MARISCAL LUZURIAGA,LLAMA,1277,0.301125138882631,0.45681818,0.0993704,0.241176470588235,0.584313725490196,0.0617647058823529,0.043069694596711,843,798,528
021306,ANCASH,MARISCAL LUZURIAGA,LLUMPA,6447,0.1933413124191,0.55002729,0.1939157,0.310712382305916,0.36560667969444,0.0316219577189554,0.0158213122382504,4052,3898,1145
021307,ANCASH,MARISCAL LUZURIAGA,LUCMA,3310,0.224737463322669,0.52653734,0.1776709,0.287335285505124,0.759882869692533,0.0351390922401171,0.0223564954682779,2177,2058,885
021308,ANCASH,MARISCAL LUZURIAGA,MUSGA,1045,0.418556521841591,0.52200894,0.07290175,0.188331627430911,0.68474923234391,0.120777891504606,0.0248803827751196,392,384,140
021401,ANCASH,OCROS,OCROS,1038,0.477849527731542,0.17105698,0.07512887,0.113050706566916,0.352452202826268,0.187032418952618,0.0674373795761079,1015,961,417
021402,ANCASH,OCROS,ACAS,1042,0.469140086246738,0.2806648,0.07552923,0.0823170731707317,0.498475609756098,0.272865853658537,0.0191938579654511,213,199,89
021403,ANCASH,OCROS,CAJAMARQUILLA,584,0.407202589343994,0.3449565,0.04409512,0.0633333333333333,0.743333333333333,0.31,0.0222602739726027,94,85,46
021404,ANCASH,OCROS,CARHUAPAMPA,840,0.413811224747403,0.3449565,0.08233849,0.0889830508474576,0.372881355932203,0.290254237288136,0.0416666666666667,99,90,51
021405,ANCASH,OCROS,COCHAS,1469,0.531798145443085,0.2349801,0.07569323,0.121745249824068,0.219563687543983,0.356790992258973,0.0176991150442478,409,369,136
021406,ANCASH,OCROS,CONGAS,1242,0.358769396253086,0.2806648,0.1255317,0.095980311730927,0.142739950779327,0.312551271534044,0.0571658615136876,614,591,291
021407,ANCASH,OCROS,LLIPA,1773,0.484529646716276,0.2349801,0.05820398,0.100358422939068,0.455197132616488,0.225806451612903,0.00733220530174845,114,107,23
021408,ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,634,0.474610544363964,0.3449565,0.02730847,0.114155251141553,0.547945205479452,0.19634703196347,0.0662460567823344,178,155,5
021409,ANCASH,OCROS,SAN PEDRO,1989,0.486843688940347,0.2806648,0.05867743,0.0932475884244373,0.128617363344051,0.215434083601286,0.0236299648064354,302,289,129
021410,ANCASH,OCROS,SANTIAGO DE CHILCAS,390,0.464424876161421,0.3995614,0.1787574,0.114219114219114,0.123543123543124,0.0745920745920746,0.082051282051282,374,372,155
021501,ANCASH,PALLASCA,CABANA,2776,0.406712936382536,0.32465266,0.05684376,0.134560327198364,0.0417177914110429,0.115746421267894,0.0392651296829971,2715,2503,899
021502,ANCASH,PALLASCA,BOLOGNESI,1327,0.367724449526871,0.51723124,0.04681621,0.13184584178499,0,0.181541582150101,0.0278824415975886,750,712,212
021503,ANCASH,PALLASCA,CONCHUCOS,8527,0.27536225767994,0.62678741,0.1686377,0.207279123258017,0.0315248274928968,0.0715735353808686,0.0195848481294711,5031,4240,1070
021504,ANCASH,PALLASCA,HUACASCHUQUE,593,0.300742701581425,0.68224195,0.00947452,0.193116634799235,0.0650095602294455,0.0573613766730402,0.0421585160202361,312,282,112
021505,ANCASH,PALLASCA,HUANDOVAL,1146,0.379155599847397,0.47522474,0.0508669,0.144855144855145,0.0919080919080919,0.18981018981019,0.031413612565445,696,663,348
021506,ANCASH,PALLASCA,LACABAMBA,586,0.352781620287018,0.6325463,0.0940071,0.207920792079208,0.00792079207920792,0.0910891089108911,0.0511945392491468,343,316,35
021507,ANCASH,PALLASCA,LLAPO,737,0.360741007148161,0.45888685,0.01672724,0.108877721943049,0.0251256281407035,0.0770519262981575,0.039348710990502,429,405,201
021508,ANCASH,PALLASCA,PALLASCA,2494,0.355183333973533,0.57940699,0.09483333,0.153553299492386,0.0528764805414552,0.0647208121827411,0.0489174017642342,2339,2046,618
021509,ANCASH,PALLASCA,PAMPAS,8672,0.319629721800496,0.45010098,0.1525838,0.172613065326633,0.0256281407035176,0.0635678391959799,0.0153367158671587,2727,2269,670
021510,ANCASH,PALLASCA,SANTA ROSA,1076,0.37229749975169,0.50658076,0.04336558,0.113060428849903,0.000974658869395711,0.16374269005848,0.0353159851301115,873,792,275
021511,ANCASH,PALLASCA,TAUCA,3235,0.303780056790013,0.59271944,0.08791797,0.154508043396932,0.0108492330714553,0.0882903105125327,0.0306027820710974,2079,1992,957
021601,ANCASH,POMABAMBA,POMABAMBA,16625,0.425015330453514,0.33104059,0.1138241,0.232470724302443,0.550527685412751,0.0391788347549516,0.0253233082706767,13765,13448,6067
021602,ANCASH,POMABAMBA,HUAYLLAN,3745,0.286935746586315,0.49252652,0.183879,0.275897088693297,0.64793500338524,0.0233581584292485,0.0256341789052069,1998,1892,831
021603,ANCASH,POMABAMBA,PAROBAMBA,7135,0.128385894519026,0.49471399,0.2531374,0.334826042025491,0.489665862900448,0.0640716500172236,0.0229852838121934,3988,3751,935
021604,ANCASH,POMABAMBA,QUINUABAMBA,2461,0.186315086296893,0.63401246,0.269718,0.388636363636364,0.700454545454545,0.0318181818181818,0.0211296221048354,1614,1514,498
021701,ANCASH,RECUAY,RECUAY,4550,0.464622223515603,0.2449413,0.05023791,0.144348615524285,0.426690876078075,0.105537902859737,0.0501098901098901,4533,4165,1220
021702,ANCASH,RECUAY,CATAC,4099,0.465479933160338,0.2449413,0.05639719,0.111082672126952,0.521883798310724,0.108011261837727,0.0258599658453281,2762,2571,817
021703,ANCASH,RECUAY,COTAPARACO,655,0.420816963230439,0.24544536,0.07976695,0.0855745721271394,0.244498777506112,0.117359413202934,0.0458015267175573,225,234,83
021704,ANCASH,RECUAY,HUAYLLAPAMPA,1329,0.244992359593952,0.39387722,0.2114052,0.193548387096774,0.561290322580645,0.143548387096774,0.0594431903686983,452,411,129
021705,ANCASH,RECUAY,LLACLLIN,1840,0.428227552825096,0.2266293,0.2596223,0.149122807017544,0.428728070175439,0.101973684210526,0.0315217391304348,600,566,300
021706,ANCASH,RECUAY,MARCA,998,0.393557897456055,0.36242482,0.01882329,0.212064676616915,0.722636815920398,0.371268656716418,0.103206412825651,448,417,287
021707,ANCASH,RECUAY,PAMPAS CHICO,2075,0.38961515636536,0.2266293,0.06068704,0.18851570964247,0.549295774647887,0.114842903575298,0.0260240963855422,475,459,283
021708,ANCASH,RECUAY,PARARIN,1399,0.362570617630901,0.2266293,0.5393654,0.109426499670402,0.65062623599209,0.196440342781806,0.0586132952108649,596,577,275
021709,ANCASH,RECUAY,TAPACOCHA,470,0.247469188502356,0.2266293,0.1460365,0.154394299287411,0.707838479809976,0.0878859857482185,0.0787234042553192,305,288,95
021710,ANCASH,RECUAY,TICAPAMPA,2302,0.460803909918754,0.2266293,0.01608318,0.151502843216897,0.421202274573517,0.109666937449228,0.0543006081668115,994,875,520
021801,ANCASH,SANTA,CHIMBOTE,219214,0.613828089761083,0.15745519,0.00808274,0.0829482137401619,0.0495604059879833,0.270113911344096,0.0258833833605518,204528,193722,65194
021802,ANCASH,SANTA,CACERES DEL PERU,4981,0.383054020047031,0.44268123,0.0483921,0.153846153846154,0.149095022624434,0.152714932126697,0.0423609716924312,5062,4425,924
021803,ANCASH,SANTA,COISHCO,16131,0.576717631510067,0.19491299,0.01671056,0.0950622692283622,0.0311659052506415,0.294699292821829,0.0192796478829583,11527,10906,4580
021804,ANCASH,SANTA,MACATE,3492,0.31015607148767,0.556831,0.1658829,0.12736,0.00128,0.09792,0.0458190148911798,2084,1824,572
021805,ANCASH,SANTA,MORO,7678,0.4259847482248,0.20081087,0.04265941,0.163181478715459,0.164924072691063,0.38100572566592,0.0251367543631154,8029,7203,1982
021806,ANCASH,SANTA,NEPEÑA,15905,0.568820669072786,0.19718336,0.0330602,0.12950293214186,0.116727171181234,0.205459368891371,0.0258409305249921,11497,10319,3489
021807,ANCASH,SANTA,SAMANCO,4681,0.557537046769391,0.21460478,0.04968667,0.115303983228512,0.060377358490566,0.248008385744235,0.0205084383678701,3396,3217,1581
021808,ANCASH,SANTA,SANTA,20951,0.575141639631417,0.19865735,0.03055667,0.109015850364405,0.0345548137199939,0.275775954334641,0.0261562693904826,24643,23425,7228
021809,ANCASH,SANTA,NUEVO CHIMBOTE,154226,0.645959809605691,0.09905873,0.00217695,0.0791923224182625,0.0652142529861098,0.254900483928672,0.0116452478829769,107803,101330,31946
021901,ANCASH,SIHUAS,SIHUAS,5818,0.528514394401842,0.27851744,0.03291815,0.1339863241545,0.282018111254851,0.060986878580669,0.0342041938810588,5895,5592,2062
021902,ANCASH,SIHUAS,ACOBAMBA,2225,0.24244543517925,0.64935532,0.08677287,0.174937965260546,0.00310173697270472,0.114143920595534,0.0175280898876405,971,895,180
021903,ANCASH,SIHUAS,ALFONSO UGARTE,797,0.314848008111813,0.55834331,0.03448555,0.178236397748593,0.0318949343339587,0.0656660412757974,0.0351317440401506,345,331,168
021904,ANCASH,SIHUAS,CASHAPAMPA,2930,0.223553599926351,0.48143048,0.07196478,0.245345016429354,0.213581599123768,0.031763417305586,0.036518771331058,1190,1157,309
021905,ANCASH,SIHUAS,CHINGALPO,1077,0.296805205818247,0.48780244,0.08456198,0.195580110497238,0.0132596685082873,0.0607734806629834,0.0222841225626741,757,708,201
021906,ANCASH,SIHUAS,HUAYLLABAMBA,4093,0.266558490115198,0.60205834,0.1485562,0.234792495736214,0.198123934053439,0.0349630471859011,0.0329831419496702,2110,1967,528
021907,ANCASH,SIHUAS,QUICHES,2980,0.203232027940383,0.45549281,0.06958288,0.221595836947095,0.310060711188205,0.0581092801387684,0.0302013422818792,1900,1798,716
021908,ANCASH,SIHUAS,RAGASH,2693,0.232558426391706,0.59317969,0.05964367,0.2243195785777,0.07243195785777,0.0201931518876207,0.0349053100631266,1425,1344,234
021909,ANCASH,SIHUAS,SAN JUAN,6651,0.184331585453285,0.6239034,0.1165598,0.291417488281881,0.679004363989009,0.0166478099240343,0.0278153661103593,5065,4877,2227
021910,ANCASH,SIHUAS,SICSIBAMBA,1859,0.283551264902022,0.47918974,0.1298981,0.232793522267207,0.58029689608637,0.0310391363022942,0.0328133405056482,1018,990,233
022001,ANCASH,YUNGAY,YUNGAY,22360,0.422517557141792,0.28646702,0.07914258,0.193273542600897,0.536970602889885,0.186596910812157,0.0241949910554562,19362,17458,4242
022002,ANCASH,YUNGAY,CASCAPARA,2331,0.266921377690226,0.625019,0.1714705,0.246714456391876,0.724014336917563,0.025089605734767,0.0167310167310167,812,791,150
022003,ANCASH,YUNGAY,MANCOS,7118,0.399434579709491,0.30428205,0.06669627,0.24447601010101,0.578282828282828,0.147727272727273,0.0407417813992695,3017,2856,1128
022004,ANCASH,YUNGAY,MATACOTO,1666,0.301290575048594,0.41341772,0.1108124,0.206999255398362,0.617274758004468,0.108711839166046,0.024609843937575,608,577,99
022005,ANCASH,YUNGAY,QUILLO,14076,0.13412290238045,0.59194668,0.1555745,0.309312924585089,0.243787084014103,0.0392983059592398,0.0132850241545894,7628,5765,446
022006,ANCASH,YUNGAY,RANRAHIRCA,2759,0.407115546095261,0.40109084,0.170372,0.205118554761009,0.509597290176891,0.182913059841927,0.0398695179412831,1601,1472,418
022007,ANCASH,YUNGAY,SHUPLUY,2446,0.23586665766204,0.53491018,0.2019365,0.234782608695652,0.683695652173913,0.0222826086956522,0.0245298446443173,1512,1423,480
022008,ANCASH,YUNGAY,YANAMA,7108,0.280668878185777,0.41635967,0.1778532,0.234126984126984,0.377362055933485,0.0389266817838246,0.0246201463140124,4413,4316,2187
030101,APURIMAC,ABANCAY,ABANCAY,57094,0.6003753883716,0.19900498,0.02403733,0.100611346120415,0.608839891058701,0.154647389465145,0.0170420709706799,70088,64421,20494
030102,APURIMAC,ABANCAY,CHACOCHE,1234,0.390538193928356,0.39475629,0.09943916,0.177744585511576,0.743838685586258,0.0881254667662435,0.0437601296596434,1001,938,225
030103,APURIMAC,ABANCAY,CIRCA,2550,0.287290828314762,0.44881031,0.08474463,0.22615219721329,0.82368703108253,0.067524115755627,0.0450980392156863,906,842,353
030104,APURIMAC,ABANCAY,CURAHUASI,18652,0.377913005157653,0.31117322,0.1526328,0.188374529988288,0.670344572520496,0.0824754977501079,0.0216598756165559,13964,12558,2700
030105,APURIMAC,ABANCAY,HUANIPACA,4834,0.269266577038842,0.44652933,0.1750909,0.241164241164241,0.243243243243243,0.0384615384615385,0.0235829540753,2114,1843,349
030106,APURIMAC,ABANCAY,LAMBRAMA,5660,0.337005604759786,0.32346012,0.2570762,0.274483677548301,0.805796135909394,0.0582944703530979,0.0302120141342756,1756,1590,692
030107,APURIMAC,ABANCAY,PICHIRHUA,4112,0.261716306693414,0.42565085,0.2061302,0.236481614996395,0.737202595529921,0.0641672674837779,0.053988326848249,1552,1363,419
030108,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,3904,0.331681127239129,0.41283525,0.1027363,0.234946871310508,0.69775678866588,0.0661157024793388,0.0320184426229508,1977,1913,441
030109,APURIMAC,ABANCAY,TAMBURCO,10059,0.563719350968849,0.19734357,0.03013583,0.100727373170058,0.654635853052205,0.131663751035816,0.0184909036683567,10296,9468,3142
030201,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,45591,0.51278881325191,0.25891636,0.0751924,0.137314280306615,0.641217942651651,0.182289202233368,0.0118883112895089,41583,36058,10338
030202,APURIMAC,ANDAHUAYLAS,ANDARAPA,6492,0.178496341120793,0.51744097,0.251938,0.268547352995054,0.760395676863895,0.0212493130610002,0.0345040049291436,4180,3586,817
030203,APURIMAC,ANDAHUAYLAS,CHIARA,1374,0.2762229911092,0.44922881,0.1412803,0.192242833052277,0.788364249578415,0.0387858347386172,0.0473071324599709,951,832,339
030204,APURIMAC,ANDAHUAYLAS,HUANCARAMA,7571,0.35782059548357,0.38089667,0.1278218,0.243953934740883,0.671785028790787,0.0683301343570058,0.0237749306564523,3868,3447,622
030205,APURIMAC,ANDAHUAYLAS,HUANCARAY,4713,0.340807173909748,0.57965048,0.2328509,0.252331468158806,0.756727950972555,0.0330402344790834,0.038616592403989,2888,2395,496
030206,APURIMAC,ANDAHUAYLAS,HUAYANA,1076,0.286342385042046,0.37950094,0.5230626,0.182666666666667,0.742666666666667,0.0453333333333333,0.033457249070632,530,506,209
030207,APURIMAC,ANDAHUAYLAS,KISHUARA,9444,0.283951728286003,0.50197483,0.2312587,0.254690353644363,0.634567491283414,0.0559521832973601,0.0178949597628124,4277,3408,647
030208,APURIMAC,ANDAHUAYLAS,PACOBAMBA,4879,0.314086490061958,0.3617471,0.1799726,0.230590961761298,0.669756662804172,0.0579374275782155,0.0260299241647879,2113,1888,265
030209,APURIMAC,ANDAHUAYLAS,PACUCHA,10168,0.256704137288524,0.43413808,0.1135333,0.25434973087996,0.788333959193892,0.0454374765302291,0.0301927616050354,5355,4837,2321
030210,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,2829,0.26589378273127,0.58244383,0.3958218,0.224192814915871,0.70668485675307,0.0391086857662574,0.0349946977730647,2003,1848,533
030211,APURIMAC,ANDAHUAYLAS,POMACOCHA,1060,0.364100910971501,0.43328688,0.1138658,0.191193511008111,0.758980301274623,0.0660486674391657,0.0216981132075472,615,557,128
030212,APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,3294,0.262028137674753,0.53040106,0.2079179,0.218900343642612,0.765979381443299,0.0450171821305842,0.0340012143290832,1649,1432,323
030213,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,28156,0.461901062342246,0.33594622,0.1002172,0.192786189603626,0.662841161153438,0.0862667566785611,0.0121466117346214,17103,15335,5201
030214,APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,2093,0.239149506650646,0.57228157,0.3049255,0.248605083694978,0.719776813391197,0.0179789212647241,0.0181557572861921,1061,798,40
030215,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,10084,0.361027927051157,0.52899856,0.1298248,0.236383709519136,0.727306182531894,0.0554465161923454,0.0228084093613645,6574,5138,1196
