Ano;Departamentos;Distritos;provincia;Región natural;Maxepi Week;Semana;Maxyear;Muerte Mat;Geometría;Mmaterna1;Mmaterna2
2021;JUNIN;CARHUAMAYO;JUNIN;SIERRA;16;2;2021;1;Polygon;1;
2021;LA LIBERTAD;HUAMACHUCO;SANCHEZ CARRION;SIERRA;16;13;2021;1;Polygon;1;
2014;LORETO;NAUTA;LORETO;SELVA;16;51;2021;1;Polygon;1;
2018;PUNO;PUNO;PUNO;SIERRA;16;14;2021;1;Polygon;1;
2019;LA LIBERTAD;PATAZ;PATAZ;SIERRA;16;50;2021;1;Polygon;1;
2019;LIMA;VILLA MARIA DEL TRIUNFO;LIMA;COSTA;16;42;2021;1;Polygon;1;
2019;PUNO;SAN MIGUEL;SAN ROMAN;;16;39;2021;1;Polygon;1;
2014;PUNO;JULIACA;SAN ROMAN;SIERRA;16;48;2021;1;Polygon;1;
2017;PUNO;TILALI;MOHO;SIERRA;16;19;2021;1;Polygon;1;
2017;PUNO;PUNO;PUNO;SIERRA;16;37;2021;1;Polygon;1;
2018;SAN MARTIN;PICOTA;PICOTA;SELVA;16;46;2021;1;Polygon;1;
2018;LA LIBERTAD;HUANCASPATA;PATAZ;SIERRA;16;46;2021;1;Polygon;1;
2014;PUNO;YUNGUYO;YUNGUYO;SIERRA;16;19;2021;1;Polygon;1;
2019;LAMBAYEQUE;MORROPE;LAMBAYEQUE;COSTA;16;31;2021;1;Polygon;1;
2012;SAN MARTIN;SANTA ROSA;EL DORADO;SELVA;16;31;2021;1;Polygon;1;
2017;PIURA;CASTILLA;PIURA;COSTA;16;35;2021;1;Polygon;1;
2016;LIMA;SANTA ANITA;LIMA;COSTA;16;52;2021;1;Polygon;1;
2014;LORETO;EMILIO SAN MARTIN;REQUENA;SELVA;16;48;2021;1;Polygon;1;
2014;ICA;CHINCHA ALTA;CHINCHA;COSTA;16;18;2021;1;Polygon;1;
2017;UCAYALI;IPARIA;CORONEL PORTILLO;SELVA;16;5;2021;1;Polygon;1;
2014;HUANUCO;TOURNAVISTA;PUERTO INCA;SELVA;16;12;2021;1;Polygon;1;
2017;TACNA;CORONEL GREGORIO ALBARRACIN LANCHIPA;TACNA;COSTA;16;9;2021;1;Polygon;1;
2017;LIMA;SAN MARTIN DE PORRES;LIMA;COSTA;16;24;2021;1;Polygon;1;
2016;PIURA;CASTILLA;PIURA;COSTA;16;51;2021;1;Polygon;1;
2019;PIURA;PIURA;PIURA;COSTA;16;46;2021;1;Polygon;1;
2019;LORETO;FERNANDO LORES;MAYNAS;SELVA;16;6;2021;1;Polygon;1;
2014;LA LIBERTAD;LAREDO;TRUJILLO;COSTA;16;33;2021;1;Polygon;1;
2018;TACNA;CORONEL GREGORIO ALBARRACIN LANCHIPA;TACNA;COSTA;16;11;2021;1;Polygon;1;
2017;UCAYALI;RAYMONDI;ATALAYA;SELVA;16;15;2021;1;Polygon;1;
2017;LIMA;SAN JUAN DE LURIGANCHO;LIMA;COSTA;16;6;2021;1;Polygon;1;
2016;PIURA;CATACAOS;PIURA;COSTA;16;47;2021;1;Polygon;1;
2015;PUNO;TARACO;HUANCANE;SIERRA;16;43;2021;1;Polygon;1;
2019;PIURA;PIURA;PIURA;COSTA;16;45;2021;1;Polygon;1;
2019;LIMA;VILLA MARIA DEL TRIUNFO;LIMA;COSTA;16;22;2021;1;Polygon;1;
2014;PUNO;DESAGUADERO;CHUCUITO;SIERRA;16;23;2021;1;Polygon;1;
2014;PIURA;CATACAOS;PIURA;COSTA;16;25;2021;1;Polygon;1;
2012;PIURA;PARIÑAS;TALARA;COSTA;16;4;2021;1;Polygon;1;
2013;SAN MARTIN;JEPELACIO;MOYOBAMBA;SELVA;16;19;2021;1;Polygon;1;
2012;LIMA;SAN LUIS;LIMA;COSTA;16;13;2021;1;Polygon;1;
2014;AREQUIPA;ACARI;CARAVELI;COSTA;16;30;2021;1;Polygon;1;
2012;LIMA;PUENTE PIEDRA;LIMA;COSTA;16;25;2021;1;Polygon;1;
2012;LAMBAYEQUE;CHICLAYO;CHICLAYO;COSTA;16;46;2021;1;Polygon;1;
2021;PIURA;PACAIPAMPA;AYABACA;SIERRA;16;10;2021;1;Polygon;1;
2021;LAMBAYEQUE;LA VICTORIA;CHICLAYO;COSTA;16;7;2021;1;Polygon;1;
2021;LAMBAYEQUE;PIMENTEL;CHICLAYO;COSTA;16;4;2021;1;Polygon;1;
2021;PIURA;LA UNION;PIURA;COSTA;16;3;2021;1;Polygon;1;
2021;LIMA;PACHACAMAC;LIMA;COSTA;16;11;2021;1;Polygon;1;
2021;PIURA;AYABACA;AYABACA;SIERRA;16;3;2021;1;Polygon;1;
2013;ANCASH;LUCMA;MARISCAL LUZURIAGA;SIERRA;16;38;2021;1;Polygon;1;
2019;AYACUCHO;PUYUSCA;PARINACOCHAS;SIERRA;16;30;2021;1;Polygon;1;
2013;LIMA;SAN JUAN DE LURIGANCHO;LIMA;COSTA;16;40;2021;1;Polygon;1;
2013;LIMA;RIMAC;LIMA;COSTA;16;39;2021;1;Polygon;1;
2016;PUNO;JULIACA;SAN ROMAN;SIERRA;16;8;2021;1;Polygon;1;
2014;PUNO;SAMAN;AZANGARO;SIERRA;16;32;2021;1;Polygon;1;
2012;MOQUEGUA;MOQUEGUA;MARISCAL NIETO;COSTA;16;22;2021;1;Polygon;1;
2012;PASCO;SAN FRANCISCO DE ASIS DE YARUSYACAN;PASCO;SIERRA;16;39;2021;1;Polygon;1;
2014;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;COSTA;16;41;2021;1;Polygon;1;
2012;SAN MARTIN;ALONSO DE ALVARADO;LAMAS;SELVA;16;37;2021;1;Polygon;1;
2013;JUNIN;PANGOA;SATIPO;SELVA;16;30;2021;1;Polygon;1;
2013;PUNO;JULIACA;SAN ROMAN;SIERRA;16;27;2021;1;Polygon;1;
2016;LIMA;COMAS;LIMA;COSTA;16;18;2021;1;Polygon;1;
2012;LA LIBERTAD;CHAO;VIRU;COSTA;16;52;2021;1;Polygon;1;
2012;PIURA;BERNAL;SECHURA;COSTA;16;29;2021;1;Polygon;1;
2012;LA LIBERTAD;TRUJILLO;TRUJILLO;COSTA;16;19;2021;1;Polygon;1;
2014;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;SELVA;16;47;2021;1;Polygon;1;
2012;PUNO;SINA;SAN ANTONIO DE PUTINA;SIERRA;16;25;2021;1;Polygon;1;
2014;PUNO;JULIACA;SAN ROMAN;SIERRA;16;12;2021;1;Polygon;1;
2012;LIMA;ATE;LIMA;COSTA;16;28;2021;1;Polygon;1;
2013;LIMA;COMAS;LIMA;COSTA;16;35;2021;1;Polygon;1;
2012;PUNO;PUNO;PUNO;SIERRA;16;18;2021;1;Polygon;1;
2014;PUNO;JULIACA;SAN ROMAN;SIERRA;16;31;2021;1;Polygon;1;
2013;ICA;SALAS;ICA;COSTA;16;38;2021;1;Polygon;1;
2012;PIURA;SECHURA;SECHURA;COSTA;16;24;2021;1;Polygon;1;
2012;LORETO;PUNCHANA;MAYNAS;SELVA;16;15;2021;1;Polygon;1;
2013;PUNO;AMANTANI;PUNO;SIERRA;16;26;2021;1;MultiPolygon;1;
2013;UCAYALI;TAHUANIA;ATALAYA;SELVA;16;37;2021;1;Polygon;1;
2014;LIMA;SAN JUAN DE MIRAFLORES;LIMA;COSTA;16;20;2021;1;Polygon;1;
2013;LIMA;SAN VICENTE DE CAÑETE;CAÑETE;COSTA;16;38;2021;1;Polygon;1;
2015;LIMA;COMAS;LIMA;COSTA;16;45;2021;1;Polygon;1;
2013;UCAYALI;MANANTAY;CORONEL PORTILLO;SELVA;16;4;2021;1;Polygon;1;
2013;UCAYALI;RAYMONDI;ATALAYA;SELVA;16;31;2021;1;Polygon;1;
2013;CALLAO;CALLAO;CALLAO;COSTA;16;24;2021;1;Polygon;1;
2013;LIMA;SANTA ANITA;LIMA;COSTA;16;7;2021;1;Polygon;1;
2014;LIMA;LIMA;LIMA;COSTA;16;27;2021;1;Polygon;1;
2013;UCAYALI;CALLERIA;CORONEL PORTILLO;SELVA;16;14;2021;1;Polygon;1;
2012;LIMA;SAN JUAN DE LURIGANCHO;LIMA;COSTA;16;44;2021;1;Polygon;1;
2013;LIMA;ATE;LIMA;COSTA;16;39;2021;1;Polygon;1;
2013;UCAYALI;IRAZOLA;PADRE ABAD;SELVA;16;38;2021;1;Polygon;1;
2014;UCAYALI;CALLERIA;CORONEL PORTILLO;SELVA;16;14;2021;1;Polygon;1;
2013;LA LIBERTAD;LA ESPERANZA;TRUJILLO;COSTA;16;41;2021;1;Polygon;1;
2014;PUNO;ZEPITA;CHUCUITO;SIERRA;16;36;2021;1;Polygon;1;
2012;SAN MARTIN;ZAPATERO;LAMAS;SELVA;16;36;2021;1;Polygon;1;
2013;PIURA;SAPILLICA;AYABACA;COSTA;16;38;2021;1;Polygon;1;
2012;LIMA;SAYAN;HUAURA;COSTA;16;38;2021;1;Polygon;1;
2016;UCAYALI;RAYMONDI;ATALAYA;SELVA;16;27;2021;1;Polygon;1;
2012;LA LIBERTAD;SANTIAGO DE CHUCO;SANTIAGO DE CHUCO;SIERRA;16;12;2021;1;Polygon;1;
2013;LA LIBERTAD;GUADALUPE;PACASMAYO;COSTA;16;1;2021;1;Polygon;1;
2012;LORETO;CONTAMANA;UCAYALI;SELVA;16;27;2021;1;Polygon;1;
2012;LA LIBERTAD;LA ESPERANZA;TRUJILLO;COSTA;16;21;2021;1;Polygon;1;
2013;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;SELVA;16;41;2021;1;Polygon;1;
2019;CALLAO;BELLAVISTA;CALLAO;COSTA;16;49;2021;1;Polygon;1;
2013;LAMBAYEQUE;JOSE LEONARDO ORTIZ;CHICLAYO;COSTA;16;50;2021;1;Polygon;1;
2013;JUNIN;JUNIN;JUNIN;SIERRA;16;27;2021;1;Polygon;1;
2014;PUNO;HUANCANE;HUANCANE;SIERRA;16;36;2021;1;Polygon;1;
2012;LIMA;OYON;OYON;SIERRA;16;26;2021;1;Polygon;1;
2017;LIMA;LURIN;LIMA;COSTA;16;11;2021;1;Polygon;1;
2013;TACNA;CIUDAD NUEVA;TACNA;COSTA;16;26;2021;1;Polygon;1;
2012;PUNO;VILQUE CHICO;HUANCANE;SIERRA;16;27;2021;1;Polygon;1;
2012;PIURA;LA UNION;PIURA;COSTA;16;17;2021;1;Polygon;1;
2014;PUNO;JULIACA;SAN ROMAN;SIERRA;16;49;2021;1;Polygon;1;
2014;LORETO;BELEN;MAYNAS;SELVA;16;40;2021;1;Polygon;1;
2012;UCAYALI;MANANTAY;CORONEL PORTILLO;SELVA;16;38;2021;1;Polygon;1;
2021;LIMA;QUILMANA;CAÑETE;COSTA;16;6;2021;1;Polygon;1;
2021;LIMA;LURIGANCHO;LIMA;COSTA;16;15;2021;1;Polygon;1;
2021;PIURA;CHALACO;MORROPON;SIERRA;16;7;2021;1;Polygon;1;
2019;PUNO;SAN MIGUEL;SAN ROMAN;;16;23;2021;1;Polygon;1;
2021;PIURA;CHULUCANAS;MORROPON;COSTA;16;2;2021;1;Polygon;1;
2021;LIMA;SAN JUAN DE LURIGANCHO;LIMA;COSTA;16;15;2021;1;Polygon;1;
2021;LAMBAYEQUE;ILLIMO;LAMBAYEQUE;COSTA;16;10;2021;1;Polygon;1;
2021;LIMA;VILLA EL SALVADOR;LIMA;COSTA;16;5;2021;1;Polygon;1;
2021;LIMA;SAN JUAN DE LURIGANCHO;LIMA;COSTA;16;14;2021;1;Polygon;1;
2021;SAN MARTIN;PARDO MIGUEL;RIOJA;SELVA;16;12;2021;1;Polygon;1;
2021;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;SELVA;16;10;2021;1;Polygon;1;
2021;SAN MARTIN;TABALOSOS;LAMAS;SELVA;16;3;2021;1;Polygon;1;
2021;LORETO;TENIENTE MANUEL CLAVERO;PUTUMAYO;SELVA;16;9;2021;1;Polygon;1;
2021;SAN MARTIN;HUICUNGO;MARISCAL CACERES;SELVA;16;11;2021;1;Polygon;1;
2019;PUNO;AYAVIRI;MELGAR;SIERRA;16;6;2021;1;Polygon;1;
2019;PUNO;JULIACA;SAN ROMAN;SIERRA;16;28;2021;1;Polygon;1;
2021;PASCO;SAN FRANCISCO DE ASIS DE YARUSYACAN;PASCO;SIERRA;16;3;2021;1;Polygon;1;
2021;PUNO;CARACOTO;SAN ROMAN;SIERRA;16;16;2021;1;Polygon;1;
2021;JUNIN;EL TAMBO;HUANCAYO;SIERRA;16;9;2021;1;Polygon;1;
2021;JUNIN;EL TAMBO;HUANCAYO;SIERRA;16;10;2021;1;Polygon;1;
2019;PUNO;JULIACA;SAN ROMAN;SIERRA;16;52;2021;1;Polygon;1;
2021;PUNO;CRUCERO;CARABAYA;SIERRA;16;7;2021;1;Polygon;1;
2019;LORETO;YURIMAGUAS;ALTO AMAZONAS;SELVA;16;28;2021;1;Polygon;1;
2019;UCAYALI;YARINACOCHA;CORONEL PORTILLO;SELVA;16;44;2021;1;Polygon;1;
2019;LORETO;YURIMAGUAS;ALTO AMAZONAS;SELVA;16;45;2021;1;Polygon;1;
2019;UCAYALI;NESHUYA;PADRE ABAD;SELVA;16;50;2021;1;Polygon;1;
2016;PUNO;JULIACA;SAN ROMAN;SIERRA;16;46;2021;1;Polygon;1;
2019;PUNO;AZANGARO;AZANGARO;SIERRA;16;29;2021;1;Polygon;1;
2018;PUNO;AYAVIRI;MELGAR;SIERRA;16;50;2021;1;Polygon;1;
2019;PUNO;JULIACA;SAN ROMAN;SIERRA;16;8;2021;1;Polygon;1;
2017;PUNO;JULIACA;SAN ROMAN;SIERRA;16;38;2021;1;Polygon;1;
2018;PUNO;ORURILLO;MELGAR;SIERRA;16;16;2021;1;Polygon;1;
2013;ICA;PARCONA;ICA;COSTA;16;10;2021;1;Polygon;1;
2014;PUNO;PUNO;PUNO;SIERRA;16;53;2021;1;Polygon;1;
2018;PUNO;SAMAN;AZANGARO;SIERRA;16;37;2021;1;Polygon;1;
2018;PUNO;PUNO;PUNO;SIERRA;16;37;2021;1;Polygon;1;
2014;PASCO;HUAYLLAY;PASCO;SIERRA;16;52;2021;1;Polygon;1;
2019;PIURA;TAMBO GRANDE;PIURA;COSTA;16;46;2021;1;Polygon;1;
2021;UCAYALI;RAYMONDI;ATALAYA;SELVA;16;9;2021;1;Polygon;1;
2021;LORETO;LAGUNAS;ALTO AMAZONAS;SELVA;16;5;2021;1;Polygon;1;
2014;UCAYALI;MASISEA;CORONEL PORTILLO;SELVA;16;45;2021;1;Polygon;1;
2019;JUNIN;RIO TAMBO;SATIPO;SELVA;16;21;2021;1;Polygon;1;
2017;PASCO;OXAPAMPA;OXAPAMPA;SELVA;16;9;2021;1;Polygon;1;
2018;LAMBAYEQUE;MOTUPE;LAMBAYEQUE;COSTA;16;30;2021;1;Polygon;1;
2019;PIURA;PACAIPAMPA;AYABACA;SIERRA;16;35;2021;1;Polygon;1;
2019;PIURA;CHULUCANAS;MORROPON;COSTA;16;15;2021;1;Polygon;1;
2018;LIMA;SAN MIGUEL;LIMA;COSTA;16;32;2021;1;Polygon;1;
2017;PUNO;PUNO;PUNO;SIERRA;16;2;2021;1;Polygon;1;
2018;PIURA;CHULUCANAS;MORROPON;COSTA;16;32;2021;1;Polygon;1;
2018;PASCO;PUERTO BERMUDEZ;OXAPAMPA;SELVA;16;42;2021;1;Polygon;1;
2016;MADRE DE DIOS;LABERINTO;TAMBOPATA;SELVA;16;40;2021;1;Polygon;1;
2018;PIURA;PARIÑAS;TALARA;COSTA;16;9;2021;1;Polygon;1;
2019;LORETO;BELEN;MAYNAS;SELVA;16;39;2021;1;Polygon;1;
2019;PUNO;PICHACANI;PUNO;SIERRA;16;7;2021;1;Polygon;1;
2019;LA LIBERTAD;SAN PEDRO DE LLOC;PACASMAYO;COSTA;16;20;2021;1;Polygon;1;
2017;PIURA;PIURA;PIURA;COSTA;16;19;2021;1;Polygon;1;
2019;UCAYALI;RAYMONDI;ATALAYA;SELVA;16;40;2021;1;Polygon;1;
2019;UCAYALI;YARINACOCHA;CORONEL PORTILLO;SELVA;16;46;2021;1;Polygon;1;
2016;PIURA;PARIÑAS;TALARA;COSTA;16;1;2021;1;Polygon;1;
2014;UCAYALI;MANANTAY;CORONEL PORTILLO;SELVA;16;45;2021;1;Polygon;1;
2012;ANCASH;INDEPENDENCIA;HUARAZ;SIERRA;16;20;2021;1;Polygon;1;
2013;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;SELVA;16;7;2021;1;Polygon;1;
2017;LIMA;SAN JUAN DE LURIGANCHO;LIMA;COSTA;16;33;2021;1;Polygon;1;
2018;LIMA;CHORRILLOS;LIMA;COSTA;16;28;2021;1;Polygon;1;
2017;LA LIBERTAD;BAMBAMARCA;BOLIVAR;SIERRA;16;39;2021;1;Polygon;1;
2015;UCAYALI;MASISEA;CORONEL PORTILLO;SELVA;16;45;2021;1;Polygon;1;
2014;LIMA;ATE;LIMA;COSTA;16;8;2021;1;Polygon;1;
2014;PASCO;PUERTO BERMUDEZ;OXAPAMPA;SELVA;16;18;2021;1;Polygon;1;
2015;HUANUCO;TOURNAVISTA;PUERTO INCA;SELVA;16;18;2021;1;Polygon;1;
2012;CUSCO;ECHARATE;LA CONVENCION;SELVA;16;50;2021;1;Polygon;1;
2012;PASCO;PAUCARTAMBO;PASCO;SIERRA;16;4;2021;1;Polygon;1;
2013;LA LIBERTAD;SITABAMBA;SANTIAGO DE CHUCO;SIERRA;16;28;2021;1;Polygon;1;
2015;LORETO;JEBEROS;ALTO AMAZONAS;SELVA;16;47;2021;1;Polygon;1;
2012;SAN MARTIN;SHAMBOYACU;PICOTA;SELVA;16;48;2021;1;Polygon;1;
2012;LORETO;BARRANCA;DATEM DEL MARAÑON;SELVA;16;27;2021;1;Polygon;1;
2014;SAN MARTIN;SAPOSOA;HUALLAGA;SELVA;16;42;2021;1;Polygon;1;
2014;HUANUCO;CODO DEL POZUZO;PUERTO INCA;SELVA;16;24;2021;1;Polygon;1;
2014;LORETO;MANSERICHE;DATEM DEL MARAÑON;SELVA;16;24;2021;1;Polygon;1;
2015;ICA;ICA;ICA;COSTA;16;10;2021;1;Polygon;1;
2012;LIMA;LA VICTORIA;LIMA;COSTA;16;33;2021;1;Polygon;1;
2012;LORETO;PUNCHANA;MAYNAS;SELVA;16;34;2021;1;Polygon;1;
2015;SAN MARTIN;HUIMBAYOC;SAN MARTIN;SELVA;16;21;2021;1;Polygon;1;
2015;LORETO;BARRANCA;DATEM DEL MARAÑON;SELVA;16;1;2021;1;Polygon;1;
2014;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;SELVA;16;41;2021;1;Polygon;1;
2015;LORETO;LAGUNAS;ALTO AMAZONAS;SELVA;16;42;2021;1;Polygon;1;
2014;LORETO;CONTAMANA;UCAYALI;SELVA;16;25;2021;1;Polygon;1;
2015;PIURA;SAPILLICA;AYABACA;COSTA;16;26;2021;1;Polygon;1;
2014;UCAYALI;IPARIA;CORONEL PORTILLO;SELVA;16;15;2021;1;Polygon;1;
2012;PUNO;JULIACA;SAN ROMAN;SIERRA;16;27;2021;1;Polygon;1;
2013;PIURA;PACAIPAMPA;AYABACA;SIERRA;16;17;2021;1;Polygon;1;
2013;PUNO;PHARA;SANDIA;SIERRA;16;1;2021;1;Polygon;1;
2012;LIMA;SAN JUAN DE LURIGANCHO;LIMA;COSTA;16;42;2021;1;Polygon;1;
2016;LIMA;EL AGUSTINO;LIMA;COSTA;16;14;2021;1;Polygon;1;
2012;PIURA;SAPILLICA;AYABACA;COSTA;16;23;2021;1;Polygon;1;
2015;LORETO;YURIMAGUAS;ALTO AMAZONAS;SELVA;16;11;2021;1;Polygon;1;
2015;SAN MARTIN;SAUCE;SAN MARTIN;SELVA;16;14;2021;1;Polygon;1;
2012;PIURA;FRIAS;AYABACA;COSTA;16;12;2021;1;Polygon;1;
2019;LIMA;MARIATANA;HUAROCHIRI;SIERRA;16;26;2021;1;Polygon;1;
2017;SAN MARTIN;SHAMBOYACU;PICOTA;SELVA;16;27;2021;1;Polygon;1;
2014;UCAYALI;IRAZOLA;PADRE ABAD;SELVA;16;44;2021;1;Polygon;1;
2018;LIMA;CHORRILLOS;LIMA;COSTA;16;13;2021;1;Polygon;1;
2014;LORETO;YURIMAGUAS;ALTO AMAZONAS;SELVA;16;48;2021;1;Polygon;1;
2016;LA LIBERTAD;TAYABAMBA;PATAZ;SIERRA;16;45;2021;1;Polygon;1;
2014;PASCO;PALCAZU;OXAPAMPA;SELVA;16;31;2021;1;Polygon;1;
2016;LIMA;SAN DAMIAN;HUAROCHIRI;SIERRA;16;5;2021;1;Polygon;1;
2014;LAMBAYEQUE;OLMOS;LAMBAYEQUE;COSTA;16;26;2021;1;Polygon;1;
2012;PIURA;SULLANA;SULLANA;COSTA;16;42;2021;1;Polygon;1;
2015;LIMA;BARRANCA;BARRANCA;COSTA;16;1;2021;1;Polygon;1;
2014;JUNIN;PACCHA;JAUJA;SIERRA;16;29;2021;1;Polygon;1;
2016;LORETO;CAHUAPANAS;DATEM DEL MARAÑON;SELVA;16;6;2021;1;Polygon;1;
2019;ICA;SAN ANDRES;PISCO;COSTA;16;10;2021;1;Polygon;1;
2017;UCAYALI;MANANTAY;CORONEL PORTILLO;SELVA;16;42;2021;1;Polygon;1;
2017;LORETO;PEBAS;MARISCAL RAMON CASTILLA;SELVA;16;16;2021;1;Polygon;1;
2017;PASCO;CONSTITUCION;OXAPAMPA;SELVA;16;1;2021;1;Polygon;1;
2017;LORETO;CAHUAPANAS;DATEM DEL MARAÑON;SELVA;16;6;2021;1;Polygon;1;
2012;LORETO;MANSERICHE;DATEM DEL MARAÑON;SELVA;16;48;2021;1;Polygon;1;
2017;HUANUCO;HUACRACHUCO;MARAÑON;SIERRA;16;37;2021;1;Polygon;1;
2017;UCAYALI;IPARIA;CORONEL PORTILLO;SELVA;16;45;2021;1;Polygon;1;
2018;LORETO;URARINAS;LORETO;SELVA;16;15;2021;1;Polygon;1;
2018;LA LIBERTAD;PARCOY;PATAZ;SIERRA;16;14;2021;1;Polygon;1;
2017;HUANCAVELICA;PAUCARA;ACOBAMBA;SIERRA;16;15;2021;1;Polygon;1;
2017;LA LIBERTAD;SANTIAGO DE CAO;ASCOPE;COSTA;16;28;2021;1;Polygon;1;
2019;UCAYALI;RAYMONDI;ATALAYA;SELVA;16;11;2021;1;Polygon;1;
2019;LAMBAYEQUE;CAÑARIS;FERREÑAFE;SIERRA;16;43;2021;1;Polygon;1;
2017;PIURA;SECHURA;SECHURA;COSTA;16;11;2021;1;Polygon;1;
2018;PIURA;FRIAS;AYABACA;COSTA;16;5;2021;1;Polygon;1;
2017;LORETO;EMILIO SAN MARTIN;REQUENA;SELVA;16;33;2021;1;Polygon;1;
2017;LA LIBERTAD;USQUIL;OTUZCO;SIERRA;16;27;2021;1;Polygon;1;
2017;ICA;PUEBLO NUEVO;CHINCHA;COSTA;16;10;2021;1;Polygon;1;
2017;LAMBAYEQUE;FERREÑAFE;FERREÑAFE;COSTA;16;29;2021;1;Polygon;1;
2017;LIMA;SAN JUAN DE LURIGANCHO;LIMA;COSTA;16;52;2021;1;Polygon;1;
2018;LIMA;SAN JUAN DE MIRAFLORES;LIMA;COSTA;16;37;2021;1;Polygon;1;
2016;HUANUCO;HONORIA;PUERTO INCA;SELVA;16;26;2021;1;Polygon;1;
2019;CALLAO;CARMEN DE LA LEGUA REYNOSO;CALLAO;COSTA;16;18;2021;1;Polygon;1;
2017;LAMBAYEQUE;OLMOS;LAMBAYEQUE;COSTA;16;30;2021;1;Polygon;1;
2016;PIURA;BELLAVISTA;SULLANA;COSTA;16;41;2021;1;Polygon;1;
2019;HUANUCO;QUIVILLA;DOS DE MAYO;SIERRA;16;14;2021;1;Polygon;1;
2014;LIMA;SAN JUAN DE MIRAFLORES;LIMA;COSTA;16;44;2021;1;Polygon;1;
2012;LIMA;VILLA EL SALVADOR;LIMA;COSTA;16;34;2021;1;Polygon;1;
2016;UCAYALI;YARINACOCHA;CORONEL PORTILLO;SELVA;16;4;2021;1;Polygon;1;
2014;LA LIBERTAD;LAREDO;TRUJILLO;COSTA;16;44;2021;1;Polygon;1;
2012;CALLAO;VENTANILLA;CALLAO;COSTA;16;31;2021;1;Polygon;1;
2016;LORETO;YAVARI;MARISCAL RAMON CASTILLA;SELVA;16;3;2021;1;Polygon;1;
2016;LIMA;INDEPENDENCIA;LIMA;COSTA;16;6;2021;1;Polygon;1;
2015;PIURA;HUANCABAMBA;HUANCABAMBA;SIERRA;16;35;2021;1;Polygon;1;
2015;LORETO;URARINAS;LORETO;SELVA;16;25;2021;1;Polygon;1;
2012;HUANUCO;MARIAS;DOS DE MAYO;SIERRA;16;32;2021;1;Polygon;1;
2014;HUANUCO;RUPA-RUPA;LEONCIO PRADO;SELVA;16;25;2021;1;Polygon;1;
2015;PIURA;CASTILLA;PIURA;COSTA;16;52;2021;1;Polygon;1;
2012;LAMBAYEQUE;CAÑARIS;FERREÑAFE;SIERRA;16;47;2021;1;Polygon;1;
2016;LORETO;YAVARI;MARISCAL RAMON CASTILLA;SELVA;16;22;2021;1;Polygon;1;
2012;LAMBAYEQUE;INCAHUASI;FERREÑAFE;SIERRA;16;38;2021;1;Polygon;1;
2016;PIURA;SALITRAL;SULLANA;COSTA;16;11;2021;1;Polygon;1;
2012;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;SELVA;16;45;2021;1;Polygon;1;
2013;AYACUCHO;COLTA;PAUCAR DEL SARA SARA;SIERRA;16;8;2021;1;Polygon;1;
2014;ANCASH;COLQUIOC;BOLOGNESI;COSTA;16;27;2021;1;Polygon;1;
2012;LIMA;INDEPENDENCIA;LIMA;COSTA;16;24;2021;1;Polygon;1;
2014;PIURA;LALAQUIZ;HUANCABAMBA;COSTA;16;41;2021;1;Polygon;1;
2015;LIMA;COMAS;LIMA;COSTA;16;19;2021;1;Polygon;1;
2016;LORETO;BELEN;MAYNAS;SELVA;16;20;2021;1;Polygon;1;
2014;UCAYALI;MANANTAY;CORONEL PORTILLO;SELVA;16;6;2021;1;Polygon;1;
2013;TACNA;CORONEL GREGORIO ALBARRACIN LANCHIPA;TACNA;COSTA;16;11;2021;1;Polygon;1;
2012;PIURA;HUARMACA;HUANCABAMBA;SIERRA;16;25;2021;1;Polygon;1;
2015;LA LIBERTAD;PATAZ;PATAZ;SIERRA;16;40;2021;1;Polygon;1;
2014;PIURA;CURA MORI;PIURA;COSTA;16;18;2021;1;Polygon;1;
2013;LA LIBERTAD;LA ESPERANZA;TRUJILLO;COSTA;16;33;2021;1;Polygon;1;
2016;PIURA;SAPILLICA;AYABACA;COSTA;16;23;2021;1;Polygon;1;
2016;PIURA;SAPILLICA;AYABACA;COSTA;16;26;2021;1;Polygon;1;
2015;UCAYALI;PURUS;PURUS;SELVA;16;34;2021;1;Polygon;1;
2013;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;SELVA;16;33;2021;1;Polygon;1;
2015;LAMBAYEQUE;CAÑARIS;FERREÑAFE;SIERRA;16;48;2021;1;Polygon;1;
2013;LA LIBERTAD;CHUGAY;SANCHEZ CARRION;SIERRA;16;48;2021;1;Polygon;1;
2012;LA LIBERTAD;HUASO;JULCAN;SIERRA;16;7;2021;1;Polygon;1;
2012;LAMBAYEQUE;CAÑARIS;FERREÑAFE;SIERRA;16;16;2021;1;Polygon;1;
2013;PASCO;YANAHUANCA;DANIEL ALCIDES CARRION;SIERRA;16;45;2021;1;Polygon;1;
2015;PIURA;HUANCABAMBA;HUANCABAMBA;SIERRA;16;28;2021;1;Polygon;1;
2015;LAMBAYEQUE;INCAHUASI;FERREÑAFE;SIERRA;16;51;2021;1;Polygon;1;
